precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,fold_id,held_out_run,model,threshold_rule,threshold_value,alerts_per_1000,false_alarms_per_1000,misses_per_1000_attacks
0.8060479666319083,0.7790375409423028,0.7923126201153107,0.5803432137285491,0.5993471636068768,5251,3969,1282,0.6622332240228384,0.8505564704622282,7,11,Random Forest,max_f1,0.61,730.5275185678918,141.68729765758903,220.96245905769715
0.8060479666319083,0.7790375409423028,0.7923126201153107,0.5803432137285491,0.5993471636068768,5251,3969,1282,0.6622332240228384,0.8505564704622282,7,11,Random Forest,max_youden_j,0.61,730.5275185678918,141.68729765758903,220.96245905769715
0.8060479666319083,0.7790375409423028,0.7923126201153107,0.5803432137285491,0.5993471636068768,5251,3969,1282,0.6622332240228384,0.8505564704622282,7,11,Random Forest,constrained_fpr_10pct,0.61,730.5275185678918,141.68729765758903,220.96245905769715
0.7927797833935019,0.8299319727891157,0.810930576070901,0.671606864274571,0.5791625542572724,5251,3969,1282,0.6690918581565636,0.8747008861307127,7,11,XGBoost,fixed_0.5,0.5,791.2778518377453,163.96876785374215,170.06802721088434
0.7992757371960683,0.7785336356764928,0.7887683471601787,0.6053042121684867,0.586614711754003,5251,3969,1282,0.6690918581565636,0.8747008861307127,7,11,XGBoost,max_f1,0.5814570188522339,736.2407160540849,147.781374976195,221.46636432350718
0.8071886319309,0.7299067775258251,0.7666049219370203,0.5397815912636506,0.5950625931310873,5251,3969,1282,0.6690918581565636,0.8747008861307127,7,11,XGBoost,max_youden_j,0.6432913541793823,683.4888592649019,131.78442201485433,270.0932224741748
0.797918253363798,0.7918871252204586,0.7948912493677289,0.6209048361934477,0.5854911445135054,5251,3969,1282,0.6690918581565636,0.8747008861307127,7,11,XGBoost,constrained_fpr_10pct,0.5617212653160095,750.1428299371548,151.59017330032376,208.11287477954144
0.7735206470838655,0.9155958679768204,0.8385831314180224,0.8299531981279251,0.5428213349244476,5251,3969,1282,0.643647000604136,0.8427257540150741,7,11,Compact MLP,fixed_0.5,0.5,894.6867263378404,202.62807084364883,84.40413202317964
0.7676416445080794,0.9455782312925171,0.8473696093926394,0.8861154446177847,0.5297313933373662,5251,3969,1282,0.643647000604136,0.8427257540150741,7,11,Compact MLP,max_f1,0.4391447060479424,931.0607503332699,216.3397448105123,54.42176870748299
0.8288321167883211,0.5721844293272865,0.6770010433745715,0.3658346333853354,0.6031748979709756,5251,3969,1282,0.643647000604136,0.8427257540150741,7,11,Compact MLP,max_youden_j,0.7175497225181748,521.8053704056371,89.31632070081889,427.81557067271353
0.8300554715078164,0.41471403376165283,0.5530913978494624,0.2628705148205928,0.5759217594705299,5251,3969,1282,0.643647000604136,0.8427257540150741,7,11,Compact MLP,constrained_fpr_10pct,0.7778323904443506,377.64235383736434,64.17825176156923,585.2859662383472
0.7533570300157978,0.9757033248081841,0.8502340093603744,0.9419306184012066,0.5168863532034887,5236,3910,1326,0.7076236435947584,0.8814734863290563,8,7,Logistic Regression,fixed_0.5,0.5,967.1504965622613,238.54087089381207,24.296675191815854
0.7506827936012486,0.9841432225063939,0.8517042939353696,0.9638009049773756,0.5101711587645091,5236,3910,1326,0.7076236435947584,0.8814734863290563,8,7,Logistic Regression,max_f1,0.46139031488568727,978.9915966386554,244.07944996180288,15.856777493606138
0.8568635119280407,0.5603580562659847,0.6775939384567806,0.27601809954751133,0.6421699783592367,5236,3910,1326,0.7076236435947584,0.8814734863290563,8,7,Logistic Regression,max_youden_j,0.7047286433866988,488.34988540870893,69.90068754774637,439.64194373401534
0.9105793450881612,0.3698209718670077,0.5260094579847218,0.10708898944193061,0.6313659912125386,5236,3910,1326,0.7076236435947584,0.8814734863290563,8,7,Logistic Regression,constrained_fpr_10pct,0.7402368663797384,303.2849503437739,27.119938884644768,630.1790281329924
0.796521324755778,0.8549872122762149,0.8247193783150364,0.6440422322775264,0.6054724899993442,5236,3910,1326,0.7180927968275644,0.8721063034266457,8,7,Random Forest,fixed_0.5,0.5,801.5660809778457,163.1016042780749,145.01278772378518
0.8245277853818779,0.7703324808184143,0.796509321697739,0.48340874811463047,0.643461866351892,5236,3910,1326,0.7180927968275644,0.8721063034266457,8,7,Random Forest,max_f1,0.625,697.6699770817419,122.42169595110772,229.66751918158567
0.8245277853818779,0.7703324808184143,0.796509321697739,0.48340874811463047,0.643461866351892,5236,3910,1326,0.7180927968275644,0.8721063034266457,8,7,Random Forest,max_youden_j,0.625,697.6699770817419,122.42169595110772,229.66751918158567
0.8245277853818779,0.7703324808184143,0.796509321697739,0.48340874811463047,0.643461866351892,5236,3910,1326,0.7180927968275644,0.8721063034266457,8,7,Random Forest,constrained_fpr_10pct,0.625,697.6699770817419,122.42169595110772,229.66751918158567
0.808428190845241,0.8537084398976982,0.8304515487000871,0.5965309200603318,0.6285887599186832,5236,3910,1326,0.7492360154764246,0.9050498570388774,8,7,XGBoost,fixed_0.5,0.5,788.5790679908326,151.06951871657753,146.2915601023018
0.8183710642727036,0.8043478260869565,0.8112988520572681,0.526395173453997,0.6389763263164798,5236,3910,1326,0.7492360154764246,0.9050498570388774,8,7,XGBoost,max_f1,0.5819822549819946,733.9572192513369,133.30786860198626,195.6521739130435
0.8263506063947078,0.7667519181585678,0.7954364552931812,0.4751131221719457,0.6458193979933111,5236,3910,1326,0.7492360154764246,0.9050498570388774,8,7,XGBoost,max_youden_j,0.6327193975448608,692.8953399541635,120.32085561497325,233.24808184143222
0.8152284263959391,0.8214833759590793,0.818343949044586,0.5490196078431373,0.636231884057971,5236,3910,1326,0.7492360154764246,0.9050498570388774,8,7,XGBoost,constrained_fpr_10pct,0.5586555004119873,752.4828113063407,139.0374331550802,178.51662404092073
0.7753285290377279,0.9355498721227622,0.8479369494668522,0.799396681749623,0.5680765951865696,5236,3910,1326,0.6955107953076962,0.8791646605693383,8,7,Compact MLP,fixed_0.5,0.5,901.0695187165776,202.4446142093201,64.45012787723785
0.7647178651456509,0.9601023017902813,0.8513436897607438,0.8710407239819005,0.5445307889041905,5236,3910,1326,0.6955107953076962,0.8791646605693383,8,7,Compact MLP,max_f1,0.45226186037005406,937.5477463712758,220.58823529411765,39.89769820971867
0.8402725208175624,0.5677749360613811,0.6776556776556777,0.31825037707390647,0.6247622794937373,5236,3910,1326,0.6955107953076962,0.8791646605693383,8,7,Compact MLP,max_youden_j,0.7518262946342061,504.5836516424752,80.59587471352177,432.2250639386189
0.8863393810032018,0.4248081841432225,0.5743430152143845,0.16063348416289594,0.6320873499901634,5236,3910,1326,0.6955107953076962,0.8791646605693383,8,7,Compact MLP,constrained_fpr_10pct,0.8120221062046784,357.9067990832697,40.67990832696715,575.1918158567775
0.6640780565511748,0.9658268172603534,0.7870206489675516,0.9525691699604744,0.5066288236499396,5224,3453,1771,0.6617605816789891,0.8127977654428121,9,12,Logistic Regression,fixed_0.5,0.5,961.3323124042879,322.9326186830015,34.173182739646684
0.6630434782608695,0.9716188821314798,0.7882062727593093,0.9627329192546584,0.5044429814384107,5224,3453,1771,0.6617605816789891,0.8127977654428121,9,12,Logistic Regression,max_f1,0.47435280695820514,968.6064318529862,326.3782542113323,28.38111786852013
0.7715803452855245,0.5047784535186794,0.6102941176470589,0.29136081309994355,0.606708820209368,5224,3453,1771,0.6617605816789891,0.8127977654428121,9,12,Logistic Regression,max_youden_j,0.7191494775503531,432.427258805513,98.77488514548239,495.2215464813206
0.8484447385837194,0.37127135823921226,0.5165189363416599,0.1293054771315641,0.6209829405538241,5224,3453,1771,0.6617605816789891,0.8127977654428121,9,12,Logistic Regression,constrained_fpr_10pct,0.7513560133538983,289.2419601837672,43.83614088820827,628.7286417607877
0.7124546553808948,0.8531711555169418,0.7764891934633632,0.6713721061547149,0.5908995246811135,5224,3453,1771,0.6299072501051876,0.7507597880711496,9,12,Random Forest,fixed_0.5,0.5,791.5390505359877,227.60336906584993,146.82884448305822
0.7197034502423724,0.7309585867361714,0.725287356321839,0.5550536420101637,0.5879524723630039,5224,3453,1771,0.6299072501051876,0.7507597880711496,9,12,Random Forest,max_f1,0.63,671.3246554364472,188.16998468606434,269.0414132638286
0.7197034502423724,0.7309585867361714,0.725287356321839,0.5550536420101637,0.5879524723630039,5224,3453,1771,0.6299072501051876,0.7507597880711496,9,12,Random Forest,max_youden_j,0.63,671.3246554364472,188.16998468606434,269.0414132638286
0.7197034502423724,0.7309585867361714,0.725287356321839,0.5550536420101637,0.5879524723630039,5224,3453,1771,0.6299072501051876,0.7507597880711496,9,12,Random Forest,constrained_fpr_10pct,0.63,671.3246554364472,188.16998468606434,269.0414132638286
0.706298828125,0.8378221836084564,0.7664591336600874,0.6792772444946358,0.5792724695569103,5224,3453,1771,0.6682365092065541,0.8213136530214555,9,12,XGBoost,fixed_0.5,0.5,784.0735068912711,230.2833078101072,162.1778163915436
